block_len,state,score_decile,score_min,score_max,actual_mass,iid_mass,survival_ratio
3,late_growth|tail_64_95|even,2,-9.235437019150396,-7.638036082788421,4.166234731674195e-05,0.0002453834552732735,0.16978466323389366
3,late_growth|tail_64_95|even,3,-7.626954473011838,-6.0068277462326956,6.975997090339664e-05,0.00021747431924138013,0.32077337290555363
3,late_growth|tail_64_95|even,4,-6.0053762452155555,-4.413034163953788,5.519227981567386e-05,0.0002308587363774134,0.2390738192616813
3,late_growth|tail_64_95|even,5,-4.41280968114323,-2.6804649166700405,7.357774972915651e-05,0.00021340083507302826,0.3447866064065651
3,late_growth|tail_64_95|even,6,-2.6799032092384074,-0.8762857775718305,8.514457345008852e-05,0.0002021025345308603,0.42129394194750813
3,late_growth|tail_64_95|even,7,-0.8717644224950911,1.4782457250250762,0.0001189259827136994,0.0001696345797790157,0.7010715790885633
3,late_growth|tail_64_95|even,8,1.4923068007092355,8.115782647710832,0.00012934806942939764,0.00015897387970736113,0.813643534821578
3,late_growth|tail_64_95|even,9,8.286656743759545,28.137172103827123,0.00027708303332328826,6.182325260178291e-06,44.818579039838085
3,late_growth|tail_64_95|odd,0,-32.89424295615287,-16.252127344188636,2.7283281087875364e-05,0.00018594003125463367,0.146731615046964
3,late_growth|tail_64_95|odd,1,-16.243990082509914,-12.518249678116542,1.9350117444992062e-05,0.00019387024739391561,0.09980962888893152
3,late_growth|tail_64_95|odd,2,-12.511951750702735,-10.049876112603409,3.3118432760238645e-05,0.00018143687172684548,0.18253419189291736
3,late_growth|tail_64_95|odd,3,-10.045813605664685,-7.925558366634162,4.663087725639344e-05,0.00016532745312434826,0.2820516276950133
3,late_growth|tail_64_95|odd,4,-7.922594746811946,-5.678449613685158,5.13150751590729e-05,0.0001619120456190906,0.31693179443730335
3,late_growth|tail_64_95|odd,5,-5.676962317895859,-3.197722444495356,6.681915521621706e-05,0.00014655302687153774,0.455938417940613
3,late_growth|tail_64_95|odd,6,-3.195701463773953,0.4402532132431695,6.80515885353088e-05,0.0001470304243413794,0.46284018318075926
3,late_growth|tail_64_95|odd,7,0.4494323654331712,7.249119998023064,0.0001212102890014648,9.009126460349482e-05,1.3454166675862467
3,late_growth|tail_64_95|odd,8,7.251009764817704,19.27108693877922,0.00021145569682121291,3.245742199918729e-06,65.14864206606045
3,late_growth|tail_64_95|odd,9,19.430610542830586,33.068532887977554,0.0002115661680698397,0.0,
4,balanced|deep_32_63|even,0,-14.166250208140898,-4.848750836188973,0.00019811252355575522,0.0003551774385267248,0.5577846508987888
4,balanced|deep_32_63|even,1,-4.845061782829995,-3.404915717029237,0.00021387192010879485,0.00032585434410681047,0.6563420865081075
4,balanced|deep_32_63|even,2,-3.4047973973853862,-2.3301084325597974,0.00023720369338989215,0.00030677451887263036,0.7732183698359142
4,balanced|deep_32_63|even,3,-2.328892500935338,-1.4272318734652008,0.00023413689136505088,0.0003119613226405889,0.7505317947212332
4,balanced|deep_32_63|even,4,-1.4270478212662596,-0.6385367635381297,0.00021920958757400477,0.00032744506106669965,0.6694545547882074
4,balanced|deep_32_63|even,5,-0.6382843617760048,0.14389132826279613,0.00026156292557716354,0.00028312735781735337,0.9238348692036283
4,balanced|deep_32_63|even,6,0.14505898529473873,1.0450758075553392,0.0002575060725212094,0.00029138296360326643,0.8837375711224414
4,balanced|deep_32_63|even,7,1.0453566929133284,2.1946019862407145,0.00022838006019592247,0.00031360673321611816,0.7282371072005562
4,balanced|deep_32_63|even,8,2.201973553493452,3.4108302111242272,0.0003526270091533663,0.00019305387524597462,1.8265730677722771
4,balanced|deep_32_63|even,9,3.41837010530247,11.185780984777091,0.00037408637404441847,0.00017143742139933676,2.1820578668938477
4,balanced|deep_32_63|odd,0,-14.106405195069435,-5.090848901903774,0.0001294311046600342,0.00023399542951486725,0.5531351827186463
4,balanced|deep_32_63|odd,1,-5.087648668629343,-3.4355284109987108,0.00011449299454689024,0.00024620985926721955,0.4650219730747146
4,balanced|deep_32_63|odd,2,-3.435476407112179,-2.4761901273500326,0.00018565217256546028,0.00017689740992014565,1.0494906208590995
4,balanced|deep_32_63|odd,3,-2.4756762616684047,-1.4000167563590853,0.00012184893488883966,0.00023676696287717504,0.5146365582771355
4,balanced|deep_32_63|odd,4,-1.3976220954406777,-0.6047033183378873,0.00017178857326507582,0.00018904206662633292,0.9087319892912462
4,balanced|deep_32_63|odd,5,-0.6005370809778678,0.23779215215151134,0.00015601687431335463,0.00020520202379639246,0.7603086530382333
4,balanced|deep_32_63|odd,6,0.23849107848274537,1.0794970600853708,0.00019790704846382165,0.00016342747848515743,1.2109778006627916
4,balanced|deep_32_63|odd,7,1.0815181546546047,2.028524923007788,0.0002041294872760774,0.00016299489406645346,1.2523673728874798
4,balanced|deep_32_63|odd,8,2.0294498294132395,3.3335184535405595,0.000201930218935013,0.00015257484254919165,1.3234830563230546
4,balanced|deep_32_63|odd,9,3.3371906621981817,9.211259520320981,0.00025415728092193624,0.00010696123543191567,2.376162540528205
4,balanced|exhaustion_0_31|even,0,-5.2770596933000355,-1.0563089248794004,0.0019776592850685184,0.0019493271735722519,1.0145343028509402
4,balanced|exhaustion_0_31|even,1,-1.0559859564898182,-0.6335879597293599,0.0018220631659030934,0.0021028840589307272,0.8664591650523874
4,balanced|exhaustion_0_31|even,2,-0.6334277530027341,-0.3798641902108814,0.001861920291185381,0.0020640451773042663,0.9020734195445909
4,balanced|exhaustion_0_31|even,3,-0.37984920828173463,-0.1798467276737144,0.001960626053810122,0.001965817184478659,0.9973593014093458
4,balanced|exhaustion_0_31|even,4,-0.17965712518995153,0.0003762075273597426,0.0018823716878891012,0.0020436308319237016,0.9210918422664407
4,balanced|exhaustion_0_31|even,5,0.0005224616215844732,0.16997779043143937,0.0019555766940116907,0.001970093520034203,0.9926314025832337
4,balanced|exhaustion_0_31|even,6,0.16999466281585288,0.35908278738029037,0.0018320292532444014,0.0020942571177080824,0.8747871680862861
